contract_id,weak_category,evidence_in_text,has_evidence,crz_predmet,crz_nazov,snippet,path
11819505,hrobove_miesto,hrobove miesto|hroboveho miesta|hrobov,True,nájom za hrobové miesto,2026/4190001380,"ZMLUVA O NÁJME HROBOVÉHO MIESTA č. 2026/4190001380 Zmluvné strany: 1. MARIANUM - Pohrebníctvo mesta Bratislavy So sídlom: Šafárikovo námestie č. 3, 811 02 Bratislava Zastúpená: Ing. Robert Kováč, MBA - riaditeľ organizácie IČO: 17330190 DIČ: 2020838182 IČ DPH: SK 2020838182 tel.: 02/50 700 101 e-mail: spravacintorinov@marianum.sk www.marianum.sk (ďalej len „prenajímateľ"") 2. PhDr. Lujza Hanová Adresa: Björsonova 3046/14, 811 05 Bratislava-Staré Mesto Dátum narodenia: tel.: (ďalej len „nájomca"") e-mail: uzatvárajú podľa § 663 až 684 Občianskeho zákonníka a zákona č. 131/2010 Z. z. o pohrebníctve (ďalej len „zákon o pohrebníctve"") túto zmluvu o nájme hrobového miesta. Článok I Predmet a účel nájmu 1. Prenajímateľ prenecháva a nájomca prijíma do nájmu, za dohodnutú odplatu a za podmienok uvedených v tejto zmluve, typ miesta Urnové miesto, sektor 9, chodník 5, číslo 273/4, predchádzajúce číslo hrobu -, na pohrebisku Krematórium Bratislava, Hodonínska 44, 841 03 Bratislava – Záhorská Bystrica v Bratislave za účelom uloženia ľudských pozostatkov alebo ostatkov, (ďalej len hrobové miesto). 2. Nájomca hrobového miesta prehlasuje, že bol oboznámený s hrobovým miestom,",/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11819505.txt
11819507,hrobove_miesto,hrobove miesto|hroboveho miesta|hrobov,True,nájom za hrobové miesto,2026/1010002036,"ZMLUVA O NÁJME HROBOVÉHO MIESTA č. 2026/1010002036 Zmluvné strany: 1. MARIANUM - Pohrebníctvo mesta Bratislavy So sídlom: Šafárikovo námestie č. 3, 811 02 Bratislava Zastúpená: Ing. Robert Kováč, MBA - riaditeľ organizácie IČO: 17330190 DIČ: 2020838182 IČ DPH: SK 2020838182 tel.: 02/50 700 101 e-mail: spravacintorinov@marianum.sk www.marianum.sk (ďalej len „prenajímateľ"") 2. Tomáš Méri Adresa: Dátum narodenia: tel.: (ďalej len „nájomca"") Jasovská 3126/13, 85107 Bratislava e-mail: uzatvárajú podľa § 663 až 684 Občianskeho zákonníka a zákona č. 131/2010 Z. z. o pohrebníctve (ďalej len „zákon o pohrebníctve"") túto zmluvu o nájme hrobového miesta. Článok I Predmet a účel nájmu 1. Prenajímateľ prenecháva a nájomca prijíma do nájmu, za dohodnutú odplatu a za podmienok uvedených v tejto zmluve, typ miesta Hrobové miesto, sektor 32, chodník -, číslo 197, predchádzajúce číslo hrobu XXXII-158, na pohrebisku Martinský cintorín, Trnavská cesta 110, 821 01 Bratislava – Ružinov v Bratislave za účelom uloženia ľudských pozostatkov alebo ostatkov, (ďalej len hrobové miesto). 2. Nájomca hrobového miesta prehlasuje, že bol oboznámený s hrobovým miestom, jeho polohou na pohrebi",/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11819507.txt
11819509,hrobove_miesto,hrobove miesto|hroboveho miesta|hrobov,True,nájom za hrobové miesto,2026/2090003153,"ZMLUVA O NÁJME HROBOVÉHO MIESTA č. 2026/2090003153 Zmluvné strany: 1. MARIANUM - Pohrebníctvo mesta Bratislavy So sídlom: Šafárikovo námestie č. 3, 811 02 Bratislava Zastúpená: Ing. Robert Kováč, MBA - riaditeľ organizácie IČO: 17330190 DIČ: 2020838182 IČ DPH: SK 2020838182 tel.: 02/50 700 101 e-mail: spravacintorinov@marianum.sk www.marianum.sk (ďalej len „prenajímateľ"") 2. Daniel Hevier Adresa: Švabinského 906/12, 85101 Bratislava Dátum narodenia: tel.: (ďalej len „nájomca"") e-mail: uzatvárajú podľa § 663 až 684 Občianskeho zákonníka a zákona č. 131/2010 Z. z. o pohrebníctve (ďalej len „zákon o pohrebníctve"") túto zmluvu o nájme hrobového miesta. Článok I Predmet a účel nájmu 1. Prenajímateľ prenecháva a nájomca prijíma do nájmu, za dohodnutú odplatu a za podmienok uvedených v tejto zmluve, typ miesta Hrobové miesto, sektor 14, chodník -, číslo 26, predchádzajúce číslo hrobu XIV-25, na pohrebisku Cintorín Slávičie údolie, Staré Grunty 47, 841 04 Bratislava – Karlova Ves v Bratislave za účelom uloženia ľudských pozostatkov alebo ostatkov, (ďalej len hrobové miesto). 2. Nájomca hrobového miesta prehlasuje, že bol oboznámený s hrobovým miestom, jeho polohou na",/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11819509.txt
11819511,hrobove_miesto,hrobove miesto|hroboveho miesta|hrobov,True,nájom za hrobové miesto,2026/1020002746,"ZMLUVA O NÁJME HROBOVÉHO MIESTA č. 2026/1020002746 Zmluvné strany: 1. MARIANUM - Pohrebníctvo mesta Bratislavy So sídlom: Šafárikovo námestie č. 3, 811 02 Bratislava Zastúpená: Ing. Robert Kováč, MBA - riaditeľ organizácie IČO: 17330190 DIČ: 2020838182 IČ DPH: SK 2020838182 tel.: 02/50 700 101 e-mail: spravacintorinov@marianum.sk www.marianum.sk (ďalej len „prenajímateľ"") 2. Mgr. Sopio Melikishvili, PhD. Adresa: Staneková 4503/27, 84103 Bratislava Dátum narodenia: tel.: (ďalej len „nájomca"") e-mail: uzatvárajú podľa § 663 až 684 Občianskeho zákonníka a zákona č. 131/2010 Z. z. o pohrebníctve (ďalej len „zákon o pohrebníctve"") túto zmluvu o nájme hrobového miesta. Článok I Predmet a účel nájmu 1. Prenajímateľ prenecháva a nájomca prijíma do nájmu, za dohodnutú odplatu a za podmienok uvedených v tejto zmluve, typ miesta Hrobové miesto, sektor 8, chodník -, číslo 230, predchádzajúce číslo hrobu -, na pohrebisku Cintorín Vrakuňa, Gagarinova 29, 821 07 Bratislava – Vrakuňa v Bratislave za účelom uloženia ľudských pozostatkov alebo ostatkov, (ďalej len hrobové miesto). 2. Nájomca hrobového miesta prehlasuje, že bol oboznámený s hrobovým miestom, jeho polohou na poh",/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11819511.txt
11819513,hrobove_miesto,hrobove miesto|hroboveho miesta|hrobov,True,nájom za hrobové miesto,2026/2090003151,"ZMLUVA O NÁJME HROBOVÉHO MIESTA č. 2026/2090003151 Zmluvné strany: 1. MARIANUM - Pohrebníctvo mesta Bratislavy So sídlom: Šafárikovo námestie č. 3, 811 02 Bratislava Zastúpená: Ing. Robert Kováč, MBA - riaditeľ organizácie IČO: 17330190 DIČ: 2020838182 IČ DPH: SK 2020838182 tel.: 02/50 700 101 e-mail: spravacintorinov@marianum.sk www.marianum.sk (ďalej len „prenajímateľ"") 2. Dr. Daniel Skodacek Adresa: Steinbergstrasse 3, 83666 Waakirchen / Marienstein Dátum narodenia: tel.: (ďalej len „nájomca"") e-mail: uzatvárajú podľa § 663 až 684 Občianskeho zákonníka a zákona č. 131/2010 Z. z. o pohrebníctve (ďalej len „zákon o pohrebníctve"") túto zmluvu o nájme hrobového miesta. Článok I Predmet a účel nájmu 1. Prenajímateľ prenecháva a nájomca prijíma do nájmu, za dohodnutú odplatu a za podmienok uvedených v tejto zmluve, typ miesta Urnové miesto, sektor 37, chodník -, číslo 382/1, predchádzajúce číslo hrobu -, na pohrebisku Cintorín Slávičie údolie, Staré Grunty 47, 841 04 Bratislava – Karlova Ves v Bratislave za účelom uloženia ľudských pozostatkov alebo ostatkov, (ďalej len hrobové miesto). 2. Nájomca hrobového miesta prehlasuje, že bol oboznámený s hrobovým miestom",/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11819513.txt
11819515,hrobove_miesto,hrobove miesto|hroboveho miesta|hrobov,True,nájom za hrobové miesto,2026/1020002747,"ZMLUVA O NÁJME HROBOVÉHO MIESTA č. 2026/1020002747 Zmluvné strany: 1. MARIANUM - Pohrebníctvo mesta Bratislavy So sídlom: Šafárikovo námestie č. 3, 811 02 Bratislava Zastúpená: Ing. Robert Kováč, MBA - riaditeľ organizácie IČO: 17330190 DIČ: 2020838182 IČ DPH: SK 2020838182 tel.: 02/50 700 101 e-mail: spravacintorinov@marianum.sk www.marianum.sk (ďalej len „prenajímateľ"") 2. Ľubor Lukáčka Adresa: Belinského 1048/11, 85101 Bratislava Dátum narodenia: tel.: (ďalej len „nájomca"") e-mail: uzatvárajú podľa § 663 až 684 Občianskeho zákonníka a zákona č. 131/2010 Z. z. o pohrebníctve (ďalej len „zákon o pohrebníctve"") túto zmluvu o nájme hrobového miesta. Článok I Predmet a účel nájmu 1. Prenajímateľ prenecháva a nájomca prijíma do nájmu, za dohodnutú odplatu a za podmienok uvedených v tejto zmluve, typ miesta Hrobové miesto, sektor 21, chodník -, číslo 284, predchádzajúce číslo hrobu -, na pohrebisku Cintorín Vrakuňa, Gagarinova 29, 821 07 Bratislava – Vrakuňa v Bratislave za účelom uloženia ľudských pozostatkov alebo ostatkov, (ďalej len hrobové miesto). 2. Nájomca hrobového miesta prehlasuje, že bol oboznámený s hrobovým miestom, jeho polohou na pohrebisku, umies",/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11819515.txt
11819519,hrobove_miesto,hrobove miesto|hroboveho miesta|hrobov,True,Zmluva o nájme hrobového miesta č. 1/K/26,1/K/26,"ZMLUVA O NÁJME HROBOVÉHO MIESTA č. 1/K/26 uzatvorená podľa Občianskeho zákonníka a zákona č. 131/2010 Z. z. o pohrebníctve v znení neskorších predpisov Zmluvné strany: Správa mestskej zelene v Košiciach 1. Sídlo: IČO: IČ DPH: Štatutárny orgán: IBAN: Rastislavova 79, 040 01 Košice 170 78 202 SK2021157556 Ing. Marta Popríková, riaditeľka SK42 5600 0000 0004 4386 9004 (ďalej len prenajímateľ ) 2. Ing. Pavol Gona (ďalej len nájomca) Článok I Predmet a účel nájmu 1. 2. Prenajímateľ prenecháva a nájomca prijíma do nájmu, za podmienok uvedených v tejto zmluve, urnové miesto, parcela č. UHI, rad 9, č. hrobu 17 v Krematóriu v Košiciach, Zelený dvor 1. Hrobové miesto prenecháva prenajímateľ nájomcovi do nájmu za účelom vybudovania hrobu, hrobky alebo uloženia urny do kolumbária, na uloženie ľudských pozostatkov alebo ostatkov. Výmera hrobového miesta je 2,75 m² (1,1 x 2,5 m), hrobového miesta pre dieťa je 0,84 m² (1,2 x 0,70 m), urnového miesta je 1 m² (1 x 1m), schránky v kolumbáriu je 0,042 m². Článok II Služby Prenajímateľ bude počas trvania nájomného vzťahu poskytovať nájomcovi služby, a to: odvoz odpadu z pohrebiska, • • dodávka úžitkovej vody - okrem zimného obdobia, p",/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11819519.txt
11819521,hrobove_miesto,hrobove miesto|hroboveho miesta|hrobov,True,Zmluva o nájme hrobového miesta č. 1/C/26,1/C/26,"ZMLUVA O NÁJME HROBOVÉHO MIESTA č. 1/C/26 uzatvorená podľa Občianskeho zákonníka a zákona č. 131/2010 Z. z. o pohrebníctve v znení neskorších predpisov Zmluvné strany: Správa mestskej zelene v Košiciach 1. Sídlo: IČO: IČ DPH: Štatutárny orgán: IBAN: Rastislavova 79, 040 01 Košice 170 78 202 SK2021157556 Ing. Marta Popríková, riaditeľka SK42 5600 0000 0004 4386 9004 (ďalej len prenajímateľ ) 2. Jolana Horváthová (ďalej len nájomca) Článok I Predmet a účel nájmu 1. 2. Prenajímateľ prenecháva a nájomca prijíma do nájmu, za podmienok uvedených v tejto zmluve, hrobku, parcela č. 15, rad 17, č. hrobu 109 na Verejnom cintoríne v Košiciach, Rastislavova 83. Hrobové miesto prenecháva prenajímateľ nájomcovi do nájmu za účelom vybudovania hrobu, hrobky alebo uloženia urny do kolumbária, na uloženie ľudských pozostatkov alebo ostatkov. Výmera hrobového miesta je 2,75 m² (1,1 x 2,5 m), hrobového miesta pre dieťa je 0,84 m² (1,2 x 0,70 m), urnového miesta je 1 m² (1 x 1m), schránky v kolumbáriu je 0,042 m². Článok II Služby Prenajímateľ bude počas trvania nájomného vzťahu poskytovať nájomcovi služby, a to: odvoz odpadu z pohrebiska, • • dodávka úžitkovej vody - okrem zimného obd",/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11819521.txt
11819523,hrobove_miesto,hrobove miesto|hroboveho miesta|hrobov,True,Zmluva o nájme hrobového miesta č. 2/C/26,2/C/26,"ZMLUVA O NÁJME HROBOVÉHO MIESTA č. 2/C/26 uzatvorená podľa Občianskeho zákonníka a zákona č. 131/2010 Z. z. o pohrebníctve v znení neskorších predpisov Zmluvné strany: Správa mestskej zelene v Košiciach 1. Sídlo: IČO: IČ DPH: Štatutárny orgán: IBAN: Rastislavova 79, 040 01 Košice 170 78 202 SK2021157556 Ing. Marta Popríková, riaditeľka SK42 5600 0000 0004 4386 9004 (ďalej len prenajímateľ ) 2. Agáta Hanková (ďalej len nájomca) Článok I Predmet a účel nájmu 1. 2. Prenajímateľ prenecháva a nájomca prijíma do nájmu, za podmienok uvedených v tejto zmluve, hrobku, parcela č. 21, rad 8, č. hrobu 38 na Verejnom cintoríne v Košiciach, Rastislavova 83. Hrobové miesto prenecháva prenajímateľ nájomcovi do nájmu za účelom vybudovania hrobu, hrobky alebo uloženia urny do kolumbária, na uloženie ľudských pozostatkov alebo ostatkov. Výmera hrobového miesta je 2,75 m² (1,1 x 2,5 m), hrobového miesta pre dieťa je 0,84 m² (1,2 x 0,70 m), urnového miesta je 1 m² (1 x 1m), schránky v kolumbáriu je 0,042 m². Článok II Služby Prenajímateľ bude počas trvania nájomného vzťahu poskytovať nájomcovi služby, a to: odvoz odpadu z pohrebiska, • • dodávka úžitkovej vody - okrem zimného obdobia,",/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11819523.txt
11819525,hrobove_miesto,hrobove miesto|hroboveho miesta|hrobov,True,Zmluva o nájme hrobového miesta č. 3/C/26,3/C/26,"ZMLUVA O NÁJME HROBOVÉHO MIESTA č. 3/C/26 uzatvorená podľa Občianskeho zákonníka a zákona č. 131/2010 Z. z. o pohrebníctve v znení neskorších predpisov Zmluvné strany: Správa mestskej zelene v Košiciach 1. Sídlo: IČO: IČ DPH: Štatutárny orgán: IBAN: Rastislavova 79, 040 01 Košice 170 78 202 SK2021157556 Ing. Marta Popríková, riaditeľka SK42 5600 0000 0004 4386 9004 (ďalej len prenajímateľ ) 2. Ing. Milan Madlenák (ďalej len nájomca) Článok I Predmet a účel nájmu 1. 2. Prenajímateľ prenecháva a nájomca prijíma do nájmu, za podmienok uvedených v tejto zmluve, urnové miesto, parcela č. 16UH, rad 8, č. hrobu 1B na Verejnom cintoríne v Košiciach, Rastislavova 83. Hrobové miesto prenecháva prenajímateľ nájomcovi do nájmu za účelom vybudovania hrobu, hrobky alebo uloženia urny do kolumbária, na uloženie ľudských pozostatkov alebo ostatkov. Výmera hrobového miesta je 2,75 m² (1,1 x 2,5 m), hrobového miesta pre dieťa je 0,84 m² (1,2 x 0,70 m), urnového miesta je 1 m² (1 x 1m), schránky v kolumbáriu je 0,042 m². Článok II Služby Prenajímateľ bude počas trvania nájomného vzťahu poskytovať nájomcovi služby, a to: odvoz odpadu z pohrebiska, • • dodávka úžitkovej vody - okrem zi",/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11819525.txt
11819527,hrobove_miesto,hrobove miesto|hroboveho miesta|hrobov,True,Zmluva o nájme hrobového miesta č. 4/C/26,4/C/26,"ZMLUVA O NÁJME HROBOVÉHO MIESTA č. 4/C/26 uzatvorená podľa Občianskeho zákonníka a zákona č. 131/2010 Z. z. o pohrebníctve v znení neskorších predpisov Zmluvné strany: Správa mestskej zelene v Košiciach 1. Sídlo: IČO: IČ DPH: Štatutárny orgán: IBAN: Rastislavova 79, 040 01 Košice 170 78 202 SK2021157556 Ing. Marta Popríková, riaditeľka SK42 5600 0000 0004 4386 9004 (ďalej len prenajímateľ ) 2. Ing. Andrea Štefanová (ďalej len nájomca) Článok I Predmet a účel nájmu 1. 2. Prenajímateľ prenecháva a nájomca prijíma do nájmu, za podmienok uvedených v tejto zmluve, hrobku, parcela č. 18C, rad 3, č. hrobu 8 na Verejnom cintoríne v Košiciach, Rastislavova 83. Hrobové miesto prenecháva prenajímateľ nájomcovi do nájmu za účelom vybudovania hrobu, hrobky alebo uloženia urny do kolumbária, na uloženie ľudských pozostatkov alebo ostatkov. Výmera hrobového miesta je 2,75 m² (1,1 x 2,5 m), hrobového miesta pre dieťa je 0,84 m² (1,2 x 0,70 m), urnového miesta je 1 m² (1 x 1m), schránky v kolumbáriu je 0,042 m². Článok II Služby Prenajímateľ bude počas trvania nájomného vzťahu poskytovať nájomcovi služby, a to: odvoz odpadu z pohrebiska, • • dodávka úžitkovej vody - okrem zimného o",/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11819527.txt
11819537,najom,najom,True,Zmluva o nájme bytu,214/3/2025,"Zmluva o nájme obecného bytu uzavretá podľa § 685 a nasl. Občianskeho zákonníka a § 12 zákona č. 443/2010 Z.z. o dotáciách na rozvoj bývania a o sociálnom bývaní v znení neskorších predpisov Článok I Zmluvné strany Prenajímateľ: Obec Košolná Sídlo: 919 01 Košolná 44 IČO: 00 312 673 Štatutárny zástupca: zast. PhDr. Martin Halaksa, PhD., starosta obce Bankové spojenie: Prima banka Slovensko, a.s. SK88 5600 0000 00105460 2001 /ďalej ako „Prenajímateľ“/ a Nájomca: Ing. Mária Danihelová rod..................... Dátum narodenia:................... Rodné číslo:................... Trvalé bydlisko: Dolné Orešany........ Telefonický kontakt / e-mail:............................. Bankové spojenie: /ďalej ako „Nájomca“/ v súlade s ustanovením § 685 a nasl. Občianskeho zákonníka, v zmysle Všeobecne záväzných nariadení upravujúcich nájom nájomných bytov v obci Košolná a zákona č. 443/2010 Z.z. o dotáciách na rozvoj bývania a o sociálnom bývaní v znení neskorších predpisov uzatvárajú túto Zmluvu o opakovanom nájme obecného bytu /ďalej ako „Zmluva“/. Článok II Predmet nájmu 1/ Prenajímateľ je výlučným vlastníkom nehnuteľností zapísaných na",/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11819537.txt
11819569,prispevok,prispevok|prispevku|financnych prostriedk,True,Zmluva o poskytovaní finančného príspevku na prevádzku poskytovanej sociálnej služby neverejnému poskytovateľovi sociálnej služby,1140,"Zmluva o poskytovaní finančného príspevku na prevádzku poskytovanej sociálnej služby neverejnému poskytovateľovi sociálnej služby, uzatvorená v zmysle § 51 Občianskeho zákonníka v nadväznosti na § 80 písm. h) bod 2 a § 75 ods. 1 písm. a) bod 2 zákona č. 448/2008 Z. z. sociálnych službách a o zmene a doplnení zákona č. 455/1991 Zb. o živnostenskom podnikaní (živnostenský zákon) v znení neskorších predpisov Starý Smokovec 18001, 062 01 Vysoké Tatry Zmluvné strany MESTO VYSOKÉ TATRY Sídlo: v zastúpení: Jozefom Štefaňákom, primátorom mesta IČO: 00326585 Bankové spojenie: IBAN: SK18 0200 0000 0000 2692 5562 BIC: (ďalej len „poskytovateľ“) Všeobecná úverová banka, a.s. SUBASKBX Neverejný poskytovateľ: DOM SENIOROV, Tatranská Štrba, n. o. sídlo: Horská 76/28, 059 41 Tatranská Štrba Druh sociálnej služby: Zariadenie pre seniorov v zastúpení: Ing. Tomáš Hyben, PhD. - riaditeľ IČO: 45743991 DIČ: Bankové spojenie: Slovenská Sporiteľňa IBAN: BIC: (ďalej len „žiadateľ“) SK18 0900 0000 0050 6832 2041 uzatvárajú túto Zmluvu o poskytovaní finančného príspevku na prevádzku poskytovanej sociálnej služby neverejnému poskytovateľovi sociálnej služby Čl. I",/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11819569.txt
11819571,najom,najom,True,Zmluva o krátkodobom nájme nebytových priestorov,SNM-MT-NZ-2026/14,"Zmluva o krátkodobom nájme nebytových priestorov uzatvorená v zmysle zákona č. 116/1990 Zb. o nájme a podnájme nebytových priestorov v znení neskorších predpisov, v zmysle zákona č. 40/1964 Zb. Občiansky zákonník v znení neskorších predpisov a v súlade so zákonom NR SR č. 278/1993 Z. z. o správe majetku štátu v znení neskorších predpisov (ďalej len „zmluva“) medzi: Číslo zmluvy SNM: SNM-MT-NZ-2026/14 Zmluvné strany: Prenajímateľ: Sídlo: Štatutárny zástupca: Právna forma: Organizačný útvar: Slovenská republika ako vlastník Slovenské národné múzeum ako správca Vajanského nábrežie 2, P.O.BOX 13, 810 06 Bratislava PhDr. Vieroslava Bernátová, generálna riaditeľka štátna príspevková organizácia Slovenské národné múzeum – Múzeá v Martine sídlom Malá hora 2, P.O.BOX 155, 036 80 Martin Mgr. Zuzana Ďurčová, riaditeľka SNM – Múzeí v Martine Zastúpený: Bankové spojenie IBAN: IČO: DIČ: IČ DPH: Zamestnanec oprávnený konať vo veciach realizácie zmluvy: XXX XXX Kontakty: XXX Štátna pokladnica XXX XXX XXX XXX Nájomca: Sídlo: IČO: DIČ: Bankové spojenie: IBAN: Zastúpený: Zapísaný: Kontakty: ( ďalej len „prenajímateľ“ ) Kultúrne centrum Museum",/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11819571.txt
